,Date,Module,Hand,Time,Stroke,Key,Speed
367,2020-12-02,deck-the-halls_solo,right,1606951158.4657009,128,67,64
368,2020-12-02,deck-the-halls_solo,right,1606951158.957701,144,64,53
369,2020-12-02,deck-the-halls_solo,right,1606951158.986701,128,69,64
370,2020-12-02,deck-the-halls_solo,right,1606951160.300701,144,66,41
371,2020-12-02,deck-the-halls_solo,right,1606951160.3407009,128,64,64
372,2020-12-02,deck-the-halls_solo,right,1606951160.9737008,128,66,64
373,2020-12-02,deck-the-halls_solo,right,1606951161.7677007,144,66,53
374,2020-12-02,deck-the-halls_solo,right,1606951162.0387006,144,67,65
375,2020-12-02,deck-the-halls_solo,right,1606951162.0887005,128,66,64
376,2020-12-02,deck-the-halls_solo,right,1606951162.7687006,144,69,68
377,2020-12-02,deck-the-halls_solo,right,1606951162.8327005,128,67,64
378,2020-12-02,deck-the-halls_solo,right,1606951163.6197004,128,69,64
379,2020-12-02,deck-the-halls_solo,right,1606951163.6507003,144,71,54
380,2020-12-02,deck-the-halls_solo,right,1606951164.0317004,144,73,50
381,2020-12-02,deck-the-halls_solo,right,1606951164.1037004,128,71,64
382,2020-12-02,deck-the-halls_solo,right,1606951164.4067004,144,74,54
383,2020-12-02,deck-the-halls_solo,right,1606951164.4617004,128,73,64
384,2020-12-02,deck-the-halls_solo,right,1606951165.1327004,144,73,64
385,2020-12-02,deck-the-halls_solo,right,1606951165.1637003,128,74,64
386,2020-12-02,deck-the-halls_solo,right,1606951165.9007003,144,71,51
387,2020-12-02,deck-the-halls_solo,right,1606951165.9577003,128,73,64
388,2020-12-02,deck-the-halls_solo,right,1606951166.6967003,128,71,64
389,2020-12-02,deck-the-halls_solo,right,1606951166.7087004,144,69,45
390,2020-12-02,deck-the-halls_solo,right,1606951168.2717004,144,69,15
391,2020-12-02,deck-the-halls_solo,right,1606951169.1607003,144,67,12
392,2020-12-02,deck-the-halls_solo,right,1606951169.1917002,128,69,64
393,2020-12-02,deck-the-halls_solo,right,1606951169.1917002,128,69,64
394,2020-12-02,deck-the-halls_solo,right,1606951169.5137002,144,66,48
395,2020-12-02,deck-the-halls_solo,right,1606951169.5447001,128,67,64
396,2020-12-02,deck-the-halls_solo,right,1606951170.1077,144,64,49
397,2020-12-02,deck-the-halls_solo,right,1606951170.1667001,128,66,64
398,2020-12-02,deck-the-halls_solo,right,1606951170.7737002,128,64,64
399,2020-12-02,deck-the-halls_solo,right,1606951170.7737002,144,62,41
400,2020-12-02,deck-the-halls_solo,right,1606951171.4417002,144,64,50
401,2020-12-02,deck-the-halls_solo,right,1606951171.4567003,128,62,64
402,2020-12-02,deck-the-halls_solo,right,1606951172.1067004,144,66,46
403,2020-12-02,deck-the-halls_solo,right,1606951172.1127005,128,64,64
404,2020-12-02,deck-the-halls_solo,right,1606951172.8127005,144,62,53
405,2020-12-02,deck-the-halls_solo,right,1606951172.8277006,128,66,64
406,2020-12-02,deck-the-halls_solo,right,1606951173.6147006,144,64,39
407,2020-12-02,deck-the-halls_solo,right,1606951173.6267006,128,62,64
408,2020-12-02,deck-the-halls_solo,right,1606951174.0707006,128,64,64
409,2020-12-02,deck-the-halls_solo,right,1606951174.5387006,144,71,58
410,2020-12-02,deck-the-halls_solo,right,1606951174.7397006,128,71,64
411,2020-12-02,deck-the-halls_solo,right,1606951174.8277006,144,71,56
412,2020-12-02,deck-the-halls_solo,right,1606951174.9787006,128,71,64
413,2020-12-02,deck-the-halls_solo,right,1606951175.0747006,144,71,54
414,2020-12-02,deck-the-halls_solo,right,1606951175.2547007,128,71,64
415,2020-12-02,deck-the-halls_solo,right,1606951175.3447006,144,71,55
416,2020-12-02,deck-the-halls_solo,right,1606951175.6537006,128,71,64
417,2020-12-02,deck-the-halls_solo,right,1606951175.6647005,144,69,59
418,2020-12-02,deck-the-halls_solo,right,1606951176.5787005,144,67,53
419,2020-12-02,deck-the-halls_solo,right,1606951176.5987005,128,69,64
420,2020-12-02,deck-the-halls_solo,right,1606951176.8537006,144,66,58
421,2020-12-02,deck-the-halls_solo,right,1606951176.8857007,128,67,64
422,2020-12-02,deck-the-halls_solo,right,1606951177.4787006,144,64,48
423,2020-12-02,deck-the-halls_solo,right,1606951177.4947007,128,66,64
424,2020-12-02,deck-the-halls_solo,right,1606951178.0937006,144,62,54
425,2020-12-02,deck-the-halls_solo,right,1606951178.1327007,128,64,64
426,2020-12-02,deck-the-halls_solo,right,1606951179.2857008,128,62,64
427,2020-12-02,deck-the-halls_solo,right,1606951179.5347009,177,64,0
428,2020-12-02,deck-the-halls_solo,right,1606951180.444701,144,69,58
429,2020-12-02,deck-the-halls_solo,right,1606951181.176701,144,67,68
430,2020-12-02,deck-the-halls_solo,right,1606951181.239701,128,69,64
431,2020-12-02,deck-the-halls_solo,right,1606951181.457701,144,66,50
432,2020-12-02,deck-the-halls_solo,right,1606951181.504701,128,67,64
433,2020-12-02,deck-the-halls_solo,right,1606951181.9857008,144,64,61
434,2020-12-02,deck-the-halls_solo,right,1606951182.043701,128,66,64
435,2020-12-02,deck-the-halls_solo,right,1606951182.4597008,128,64,64
436,2020-12-02,deck-the-halls_solo,right,1606951182.4927008,144,62,46
437,2020-12-02,deck-the-halls_solo,right,1606951183.004701,144,64,51
438,2020-12-02,deck-the-halls_solo,right,1606951183.0517008,128,62,64
439,2020-12-02,deck-the-halls_solo,right,1606951183.4957008,144,66,48
440,2020-12-02,deck-the-halls_solo,right,1606951183.5287008,128,64,64
441,2020-12-02,deck-the-halls_solo,right,1606951184.652701,144,62,48
442,2020-12-02,deck-the-halls_solo,right,1606951184.672701,128,66,64
443,2020-12-02,deck-the-halls_solo,right,1606951185.707701,144,64,60
444,2020-12-02,deck-the-halls_solo,right,1606951185.744701,128,62,64
445,2020-12-02,deck-the-halls_solo,right,1606951185.8737009,144,66,42
446,2020-12-02,deck-the-halls_solo,right,1606951185.9177008,128,64,64
447,2020-12-02,deck-the-halls_solo,right,1606951186.1597009,144,67,52
448,2020-12-02,deck-the-halls_solo,right,1606951186.185701,128,66,64
449,2020-12-02,deck-the-halls_solo,right,1606951186.444701,128,67,64
450,2020-12-02,deck-the-halls_solo,right,1606951186.451701,144,64,44
451,2020-12-02,deck-the-halls_solo,right,1606951186.750701,144,66,49
452,2020-12-02,deck-the-halls_solo,right,1606951186.792701,128,64,64
453,2020-12-02,deck-the-halls_solo,right,1606951189.555701,144,62,30
454,2020-12-02,deck-the-halls_solo,right,1606951189.624701,144,66,20
455,2020-12-02,deck-the-halls_solo,right,1606951189.640701,128,62,64
456,2020-12-02,deck-the-halls_solo,right,1606951190.1857011,128,66,64
457,2020-12-02,deck-the-halls_solo,right,1606951190.1857011,128,66,64
458,2020-12-02,deck-the-halls_solo,right,1606951190.206701,144,64,50
459,2020-12-02,deck-the-halls_solo,right,1606951190.549701,144,62,38
460,2020-12-02,deck-the-halls_solo,right,1606951190.599701,128,64,64
461,2020-12-02,deck-the-halls_solo,right,1606951191.093701,144,61,46
462,2020-12-02,deck-the-halls_solo,right,1606951191.119701,128,62,64
463,2020-12-02,deck-the-halls_solo,right,1606951191.701701,144,62,51
464,2020-12-02,deck-the-halls_solo,right,1606951191.756701,128,61,64
465,2020-12-02,deck-the-halls_solo,right,1606951192.805701,144,69,54
466,2020-12-02,deck-the-halls_solo,right,1606951192.821701,128,62,64
467,2020-12-02,deck-the-halls_solo,right,1606951193.5867012,144,67,59
468,2020-12-02,deck-the-halls_solo,right,1606951193.6257012,128,69,64
469,2020-12-02,deck-the-halls_solo,right,1606951193.8577013,144,66,42
470,2020-12-02,deck-the-halls_solo,right,1606951193.8677013,128,67,64
471,2020-12-02,deck-the-halls_solo,right,1606951194.3377013,144,64,52
472,2020-12-02,deck-the-halls_solo,right,1606951194.4127014,128,66,64
473,2020-12-02,deck-the-halls_solo,right,1606951194.8287013,128,64,64
474,2020-12-02,deck-the-halls_solo,right,1606951194.8417013,144,62,45
475,2020-12-02,deck-the-halls_solo,right,1606951195.3667014,144,66,46
476,2020-12-02,deck-the-halls_solo,right,1606951195.3987014,128,62,64
477,2020-12-02,deck-the-halls_solo,right,1606951196.2997015,128,66,64
478,2020-12-02,deck-the-halls_solo,right,1606951197.0417016,144,62,34
479,2020-12-02,deck-the-halls_solo,right,1606951197.9157016,144,64,50
480,2020-12-02,deck-the-halls_solo,right,1606951197.9537017,128,62,64
481,2020-12-02,deck-the-halls_solo,right,1606951199.0077016,144,66,43
482,2020-12-02,deck-the-halls_solo,right,1606951199.0337017,128,64,64
483,2020-12-02,deck-the-halls_solo,right,1606951199.4577017,144,64,48
484,2020-12-02,deck-the-halls_solo,right,1606951199.4887016,128,66,64
485,2020-12-02,deck-the-halls_solo,right,1606951200.1407015,128,64,64
486,2020-12-02,deck-the-halls_solo,right,1606951200.2897015,144,64,52
487,2020-12-02,deck-the-halls_solo,right,1606951200.4527016,144,66,46
488,2020-12-02,deck-the-halls_solo,right,1606951200.4877017,128,64,64
489,2020-12-02,deck-the-halls_solo,right,1606951200.6957016,144,67,53
490,2020-12-02,deck-the-halls_solo,right,1606951200.7227015,128,66,64
491,2020-12-02,deck-the-halls_solo,right,1606951200.9517016,144,64,55
492,2020-12-02,deck-the-halls_solo,right,1606951200.9577017,128,67,64
493,2020-12-02,deck-the-halls_solo,right,1606951201.1677017,144,66,53
494,2020-12-02,deck-the-halls_solo,right,1606951201.2217016,128,64,64
495,2020-12-02,deck-the-halls_solo,right,1606951201.7947016,144,64,50
496,2020-12-02,deck-the-halls_solo,right,1606951201.8317015,128,66,64
497,2020-12-02,deck-the-halls_solo,right,1606951202.0517015,128,64,64
498,2020-12-02,deck-the-halls_solo,right,1606951202.0677016,144,62,43
499,2020-12-02,deck-the-halls_solo,right,1606951202.5207016,144,61,42
500,2020-12-02,deck-the-halls_solo,right,1606951202.5517015,128,62,64
501,2020-12-02,deck-the-halls_solo,right,1606951202.9937015,144,62,55
502,2020-12-02,deck-the-halls_solo,right,1606951203.0717015,128,61,64
503,2020-12-02,deck-the-halls_solo,right,1606951203.9237015,144,64,71
504,2020-12-02,deck-the-halls_solo,right,1606951203.9277015,128,62,64
505,2020-12-02,deck-the-halls_solo,right,1606951204.6557014,144,66,44
506,2020-12-02,deck-the-halls_solo,right,1606951204.7727015,128,64,64
507,2020-12-02,deck-the-halls_solo,right,1606951204.9557016,144,67,70
508,2020-12-02,deck-the-halls_solo,right,1606951205.0057015,128,66,64
509,2020-12-02,deck-the-halls_solo,right,1606951206.0227015,144,69,51
510,2020-12-02,deck-the-halls_solo,right,1606951206.0407014,128,67,64
511,2020-12-02,deck-the-halls_solo,right,1606951206.5307014,128,69,64
512,2020-12-02,deck-the-halls_solo,right,1606951206.9297013,144,64,62
513,2020-12-02,deck-the-halls_solo,right,1606951207.6037014,144,66,46
514,2020-12-02,deck-the-halls_solo,right,1606951207.6727014,128,64,64
515,2020-12-02,deck-the-halls_solo,right,1606951207.8337014,144,67,53
516,2020-12-02,deck-the-halls_solo,right,1606951207.8447013,128,66,64
517,2020-12-02,deck-the-halls_solo,right,1606951208.2877014,144,64,54
518,2020-12-02,deck-the-halls_solo,right,1606951208.3037014,128,67,64
519,2020-12-02,deck-the-halls_solo,right,1606951208.7277014,144,66,47
520,2020-12-02,deck-the-halls_solo,right,1606951208.7687013,128,64,64
521,2020-12-02,deck-the-halls_solo,right,1606951209.4077013,144,67,70
522,2020-12-02,deck-the-halls_solo,right,1606951209.4657013,128,66,64
523,2020-12-02,deck-the-halls_solo,right,1606951209.6887014,144,69,58
524,2020-12-02,deck-the-halls_solo,right,1606951209.6997013,128,67,64
525,2020-12-02,deck-the-halls_solo,right,1606951211.4367013,144,64,54
526,2020-12-02,deck-the-halls_solo,right,1606951211.4537013,128,69,64
527,2020-12-02,deck-the-halls_solo,right,1606951213.0507011,144,66,44
528,2020-12-02,deck-the-halls_solo,right,1606951213.1097012,128,64,64
529,2020-12-02,deck-the-halls_solo,right,1606951213.3857012,144,67,47
530,2020-12-02,deck-the-halls_solo,right,1606951213.3857012,128,66,64
531,2020-12-02,deck-the-halls_solo,right,1606951213.6517012,144,69,64
532,2020-12-02,deck-the-halls_solo,right,1606951213.6667013,128,67,64
533,2020-12-02,deck-the-halls_solo,right,1606951214.2187014,144,71,53
534,2020-12-02,deck-the-halls_solo,right,1606951214.2227013,128,69,64
535,2020-12-02,deck-the-halls_solo,right,1606951214.4797013,144,73,55
536,2020-12-02,deck-the-halls_solo,right,1606951214.4877012,128,71,64
537,2020-12-02,deck-the-halls_solo,right,1606951214.7447011,128,73,64
538,2020-12-02,deck-the-halls_solo,right,1606951214.771701,144,74,52
539,2020-12-02,deck-the-halls_solo,right,1606951215.3037012,144,73,56
540,2020-12-02,deck-the-halls_solo,right,1606951215.350701,128,74,64
541,2020-12-02,deck-the-halls_solo,right,1606951215.881701,144,71,56
542,2020-12-02,deck-the-halls_solo,right,1606951215.914701,128,73,64
543,2020-12-02,deck-the-halls_solo,right,1606951216.4757009,144,69,51
544,2020-12-02,deck-the-halls_solo,right,1606951216.497701,128,71,64
545,2020-12-02,deck-the-halls_solo,right,1606951217.359701,128,69,64
546,2020-12-02,deck-the-halls_solo,right,1606951217.7127008,144,69,54
547,2020-12-02,deck-the-halls_solo,right,1606951218.6217008,128,69,64
548,2020-12-02,deck-the-halls_solo,right,1606951218.6307008,144,67,42
549,2020-12-02,deck-the-halls_solo,right,1606951218.9197009,144,66,41
550,2020-12-02,deck-the-halls_solo,right,1606951218.945701,128,67,64
551,2020-12-02,deck-the-halls_solo,right,1606951219.491701,144,64,55
552,2020-12-02,deck-the-halls_solo,right,1606951219.5257008,128,66,64
553,2020-12-02,deck-the-halls_solo,right,1606951220.0457008,128,64,64
554,2020-12-02,deck-the-halls_solo,right,1606951220.083701,144,62,42
555,2020-12-02,deck-the-halls_solo,right,1606951220.6537008,144,64,45
556,2020-12-02,deck-the-halls_solo,right,1606951220.6537008,128,62,64
557,2020-12-02,deck-the-halls_solo,right,1606951221.2097008,144,66,46
558,2020-12-02,deck-the-halls_solo,right,1606951221.2297008,128,64,64
559,2020-12-02,deck-the-halls_solo,right,1606951221.8067007,144,62,46
560,2020-12-02,deck-the-halls_solo,right,1606951221.8407006,128,66,64
561,2020-12-02,deck-the-halls_solo,right,1606951222.7147005,144,69,67
562,2020-12-02,deck-the-halls_solo,right,1606951222.7727005,128,62,64
563,2020-12-02,deck-the-halls_solo,right,1606951222.9757006,128,69,64
564,2020-12-02,deck-the-halls_solo,right,1606951223.2937007,144,71,56
565,2020-12-02,deck-the-halls_solo,right,1606951223.3867006,128,71,64
566,2020-12-02,deck-the-halls_solo,right,1606951223.5097005,144,71,57
567,2020-12-02,deck-the-halls_solo,right,1606951223.6567006,128,71,64
568,2020-12-02,deck-the-halls_solo,right,1606951223.7437005,144,71,73
569,2020-12-02,deck-the-halls_solo,right,1606951223.9317005,128,71,64
570,2020-12-02,deck-the-halls_solo,right,1606951224.0017004,144,71,54
571,2020-12-02,deck-the-halls_solo,right,1606951224.2017004,128,71,64
572,2020-12-02,deck-the-halls_solo,right,1606951224.3087006,144,69,64
573,2020-12-02,deck-the-halls_solo,right,1606951225.1657007,144,67,52
574,2020-12-02,deck-the-halls_solo,right,1606951225.1967006,128,69,64
575,2020-12-02,deck-the-halls_solo,right,1606951225.4557004,144,66,52
576,2020-12-02,deck-the-halls_solo,right,1606951225.4957004,128,67,64
577,2020-12-02,deck-the-halls_solo,right,1606951226.0287004,128,66,64
578,2020-12-02,deck-the-halls_solo,right,1606951226.0307004,144,64,44
579,2020-12-02,deck-the-halls_solo,right,1606951226.5667005,144,62,71
580,2020-12-02,deck-the-halls_solo,right,1606951226.5927005,128,64,64
581,2020-12-02,deck-the-halls_solo,right,1606951227.6117005,128,62,64
582,2020-12-02,deck-the-halls_solo,right,1606951228.3067007,177,64,0
583,2020-12-02,deck-the-halls_solo,right,1606951229.9127007,144,69,53
584,2020-12-02,deck-the-halls_solo,right,1606951230.6957006,144,67,70
585,2020-12-02,deck-the-halls_solo,right,1606951230.7217007,128,69,64
586,2020-12-02,deck-the-halls_solo,right,1606951230.9917006,144,66,47
587,2020-12-02,deck-the-halls_solo,right,1606951231.0217006,128,67,64
588,2020-12-02,deck-the-halls_solo,right,1606951231.5497007,144,64,46
589,2020-12-02,deck-the-halls_solo,right,1606951231.5527008,128,66,64
590,2020-12-02,deck-the-halls_solo,right,1606951232.0867007,128,64,64
591,2020-12-02,deck-the-halls_solo,right,1606951232.1027007,144,62,46
592,2020-12-02,deck-the-halls_solo,right,1606951232.6267006,144,64,47
593,2020-12-02,deck-the-halls_solo,right,1606951232.6387007,128,62,64
594,2020-12-02,deck-the-halls_solo,right,1606951233.1897008,144,66,47
595,2020-12-02,deck-the-halls_solo,right,1606951233.2057009,128,64,64
596,2020-12-02,deck-the-halls_solo,right,1606951234.289701,144,62,53
597,2020-12-02,deck-the-halls_solo,right,1606951234.305701,128,66,64
598,2020-12-02,deck-the-halls_solo,right,1606951234.962701,144,64,49
599,2020-12-02,deck-the-halls_solo,right,1606951234.988701,128,62,64
600,2020-12-02,deck-the-halls_solo,right,1606951235.203701,144,66,42
601,2020-12-02,deck-the-halls_solo,right,1606951235.242701,128,64,64
602,2020-12-02,deck-the-halls_solo,right,1606951235.482701,144,67,50
603,2020-12-02,deck-the-halls_solo,right,1606951235.5077012,128,66,64
604,2020-12-02,deck-the-halls_solo,right,1606951235.7447011,128,67,64
605,2020-12-02,deck-the-halls_solo,right,1606951235.762701,144,64,50
606,2020-12-02,deck-the-halls_solo,right,1606951236.028701,144,66,45
607,2020-12-02,deck-the-halls_solo,right,1606951236.052701,128,64,64
608,2020-12-02,deck-the-halls_solo,right,1606951237.864701,144,64,51
609,2020-12-02,deck-the-halls_solo,right,1606951237.887701,128,66,64
610,2020-12-02,deck-the-halls_solo,right,1606951238.111701,144,62,51
611,2020-12-02,deck-the-halls_solo,right,1606951238.130701,128,64,64
612,2020-12-02,deck-the-halls_solo,right,1606951238.666701,144,61,44
613,2020-12-02,deck-the-halls_solo,right,1606951238.682701,128,62,64
614,2020-12-02,deck-the-halls_solo,right,1606951239.246701,144,62,55
615,2020-12-02,deck-the-halls_solo,right,1606951239.309701,128,61,64
616,2020-12-02,deck-the-halls_solo,right,1606951240.697701,128,62,64
617,2020-12-02,deck-the-halls_solo,right,1606951240.7387009,144,69,57
618,2020-12-02,deck-the-halls_solo,right,1606951241.5547009,144,67,51
619,2020-12-02,deck-the-halls_solo,right,1606951241.5687008,128,69,64
620,2020-12-02,deck-the-halls_solo,right,1606951241.8137007,144,66,48
621,2020-12-02,deck-the-halls_solo,right,1606951241.8317006,128,67,64
622,2020-12-02,deck-the-halls_solo,right,1606951242.3297005,144,64,48
623,2020-12-02,deck-the-halls_solo,right,1606951242.3327005,128,66,64
624,2020-12-02,deck-the-halls_solo,right,1606951242.8457005,128,64,64
625,2020-12-02,deck-the-halls_solo,right,1606951242.8607006,144,62,42
626,2020-12-02,deck-the-halls_solo,right,1606951243.3867006,128,62,64
627,2020-12-02,deck-the-halls_solo,right,1606951243.4007006,144,64,43
628,2020-12-02,deck-the-halls_solo,right,1606951243.9607005,144,66,49
629,2020-12-02,deck-the-halls_solo,right,1606951243.9847004,128,64,64
630,2020-12-02,deck-the-halls_solo,right,1606951244.5847003,128,66,64
631,2020-12-02,deck-the-halls_solo,right,1606951244.6027002,144,62,48
632,2020-12-02,deck-the-halls_solo,right,1606951245.2507002,144,64,51
633,2020-12-02,deck-the-halls_solo,right,1606951245.2587001,128,62,64
634,2020-12-02,deck-the-halls_solo,right,1606951245.4907002,144,66,40
635,2020-12-02,deck-the-halls_solo,right,1606951245.5037003,128,64,64
636,2020-12-02,deck-the-halls_solo,right,1606951245.7447002,144,67,47
637,2020-12-02,deck-the-halls_solo,right,1606951245.7497003,128,66,64
638,2020-12-02,deck-the-halls_solo,right,1606951245.9697003,128,67,64
639,2020-12-02,deck-the-halls_solo,right,1606951245.9907002,144,64,48
640,2020-12-02,deck-the-halls_solo,right,1606951246.2567003,144,66,47
641,2020-12-02,deck-the-halls_solo,right,1606951246.2657003,128,64,64
642,2020-12-02,deck-the-halls_solo,right,1606951246.9347003,144,64,50
643,2020-12-02,deck-the-halls_solo,right,1606951246.9867003,128,66,64
644,2020-12-02,deck-the-halls_solo,right,1606951247.1917002,128,64,64
645,2020-12-02,deck-the-halls_solo,right,1606951247.2277002,144,62,49
646,2020-12-02,deck-the-halls_solo,right,1606951247.6797001,128,62,64
647,2020-12-02,deck-the-halls_solo,right,1606951247.6887002,144,61,41
648,2020-12-02,deck-the-halls_solo,right,1606951248.2177002,144,62,48
649,2020-12-02,deck-the-halls_solo,right,1606951248.2487001,128,61,64
650,2020-12-02,deck-the-halls_solo,right,1606951250.2537003,128,62,64
651,2020-12-02,deck-the-halls_solo,right,1606951251.4517002,144,64,69
652,2020-12-02,deck-the-halls_solo,right,1606951252.1867,144,66,49
653,2020-12-02,deck-the-halls_solo,right,1606951252.2647002,128,64,64
654,2020-12-02,deck-the-halls_solo,right,1606951252.4827,144,67,59
655,2020-12-02,deck-the-halls_solo,right,1606951252.5097,128,66,64
656,2020-12-02,deck-the-halls_solo,right,1606951253.0087001,144,64,48
657,2020-12-02,deck-the-halls_solo,right,1606951253.0097,128,67,64
658,2020-12-02,deck-the-halls_solo,right,1606951253.4947,144,66,51
659,2020-12-02,deck-the-halls_solo,right,1606951253.4947,128,64,64
660,2020-12-02,deck-the-halls_solo,right,1606951254.2377,144,67,59
661,2020-12-02,deck-the-halls_solo,right,1606951254.3346999,128,66,64
662,2020-12-02,deck-the-halls_solo,right,1606951254.5087,144,69,76
663,2020-12-02,deck-the-halls_solo,right,1606951254.5286999,128,67,64
664,2020-12-02,deck-the-halls_solo,right,1606951255.0266998,144,64,47
665,2020-12-02,deck-the-halls_solo,right,1606951255.0466998,128,69,64
666,2020-12-02,deck-the-halls_solo,right,1606951255.5446997,144,66,46
667,2020-12-02,deck-the-halls_solo,right,1606951255.5546997,128,64,64
668,2020-12-02,deck-the-halls_solo,right,1606951255.8116996,144,67,52
669,2020-12-02,deck-the-halls_solo,right,1606951255.8626997,128,66,64
670,2020-12-02,deck-the-halls_solo,right,1606951256.4036996,144,69,48
671,2020-12-02,deck-the-halls_solo,right,1606951256.4446995,128,67,64
672,2020-12-02,deck-the-halls_solo,right,1606951256.9916995,144,71,66
673,2020-12-02,deck-the-halls_solo,right,1606951257.0266995,128,69,64
674,2020-12-02,deck-the-halls_solo,right,1606951257.2286994,144,73,44
675,2020-12-02,deck-the-halls_solo,right,1606951257.2426994,128,71,64
676,2020-12-02,deck-the-halls_solo,right,1606951257.4896994,144,74,57
677,2020-12-02,deck-the-halls_solo,right,1606951257.5206993,128,73,64
678,2020-12-02,deck-the-halls_solo,right,1606951258.3986993,144,73,62
679,2020-12-02,deck-the-halls_solo,right,1606951258.4176993,128,74,64
680,2020-12-02,deck-the-halls_solo,right,1606951258.9376993,144,71,54
681,2020-12-02,deck-the-halls_solo,right,1606951259.0036993,128,73,64
682,2020-12-02,deck-the-halls_solo,right,1606951259.4786992,144,69,53
683,2020-12-02,deck-the-halls_solo,right,1606951259.4796991,128,71,64
684,2020-12-02,deck-the-halls_solo,right,1606951260.4816992,128,69,64
685,2020-12-02,deck-the-halls_solo,right,1606951260.6166992,144,69,52
686,2020-12-02,deck-the-halls_solo,right,1606951261.4236991,144,67,56
687,2020-12-02,deck-the-halls_solo,right,1606951261.4396992,128,69,64
688,2020-12-02,deck-the-halls_solo,right,1606951261.684699,144,66,50
689,2020-12-02,deck-the-halls_solo,right,1606951261.700699,128,67,64
690,2020-12-02,deck-the-halls_solo,right,1606951262.2156992,144,64,51
691,2020-12-02,deck-the-halls_solo,right,1606951262.2386992,128,66,64
692,2020-12-02,deck-the-halls_solo,right,1606951262.7386992,144,62,47
693,2020-12-02,deck-the-halls_solo,right,1606951262.7416992,128,64,64
694,2020-12-02,deck-the-halls_solo,right,1606951263.2786992,144,64,56
695,2020-12-02,deck-the-halls_solo,right,1606951263.2936993,128,62,64
696,2020-12-02,deck-the-halls_solo,right,1606951263.8226993,144,66,47
697,2020-12-02,deck-the-halls_solo,right,1606951263.8376994,128,64,64
698,2020-12-02,deck-the-halls_solo,right,1606951264.3926995,144,62,52
699,2020-12-02,deck-the-halls_solo,right,1606951264.4286995,128,66,64
700,2020-12-02,deck-the-halls_solo,right,1606951265.8976996,128,62,64
701,2020-12-02,deck-the-halls_solo,right,1606951265.9126997,144,71,70
702,2020-12-02,deck-the-halls_solo,right,1606951266.1036997,128,71,64
703,2020-12-02,deck-the-halls_solo,right,1606951266.1786997,144,71,70
704,2020-12-02,deck-the-halls_solo,right,1606951266.3386998,128,71,64
705,2020-12-02,deck-the-halls_solo,right,1606951266.4397,144,71,53
706,2020-12-02,deck-the-halls_solo,right,1606951266.5907,128,71,64
707,2020-12-02,deck-the-halls_solo,right,1606951266.6897,144,71,52
708,2020-12-02,deck-the-halls_solo,right,1606951267.0296998,144,69,70
709,2020-12-02,deck-the-halls_solo,right,1606951267.0336998,128,71,64
710,2020-12-02,deck-the-halls_solo,right,1606951267.9136999,144,67,55
711,2020-12-02,deck-the-halls_solo,right,1606951267.9316998,128,69,64
712,2020-12-02,deck-the-halls_solo,right,1606951268.2156997,144,66,52
713,2020-12-02,deck-the-halls_solo,right,1606951268.2616997,128,67,64
714,2020-12-02,deck-the-halls_solo,right,1606951269.2416997,144,64,52
715,2020-12-02,deck-the-halls_solo,right,1606951269.2416997,128,66,64
716,2020-12-02,deck-the-halls_solo,right,1606951269.8146996,144,62,52
717,2020-12-02,deck-the-halls_solo,right,1606951269.8156996,128,64,64
718,2020-12-02,deck-the-halls_solo,right,1606951270.9296997,128,62,64
719,2020-12-02,deck-the-halls_solo,right,1606951271.3416996,177,64,0
720,2020-12-02,deck-the-halls_solo,right,1606951275.1816995,144,69,74
721,2020-12-02,deck-the-halls_solo,right,1606951276.0236995,144,67,79
722,2020-12-02,deck-the-halls_solo,right,1606951276.0396996,128,69,64
723,2020-12-02,deck-the-halls_solo,right,1606951276.3376997,144,66,71
724,2020-12-02,deck-the-halls_solo,right,1606951276.3946996,128,67,64
725,2020-12-02,deck-the-halls_solo,right,1606951276.8876996,144,64,50
726,2020-12-02,deck-the-halls_solo,right,1606951276.9346995,128,66,64
727,2020-12-02,deck-the-halls_solo,right,1606951277.4166996,144,62,58
728,2020-12-02,deck-the-halls_solo,right,1606951277.4336996,128,64,64
729,2020-12-02,deck-the-halls_solo,right,1606951277.9286995,144,64,61
730,2020-12-02,deck-the-halls_solo,right,1606951277.9866996,128,62,64
731,2020-12-02,deck-the-halls_solo,right,1606951278.4436996,144,66,47
732,2020-12-02,deck-the-halls_solo,right,1606951278.4706995,128,64,64
733,2020-12-02,deck-the-halls_solo,right,1606951279.1366994,144,62,59
734,2020-12-02,deck-the-halls_solo,right,1606951279.1666994,128,66,64
735,2020-12-02,deck-the-halls_solo,right,1606951279.7976995,144,64,54
736,2020-12-02,deck-the-halls_solo,right,1606951279.8596995,128,62,64
737,2020-12-02,deck-the-halls_solo,right,1606951279.9886994,144,66,31
738,2020-12-02,deck-the-halls_solo,right,1606951280.0606995,128,64,64
739,2020-12-02,deck-the-halls_solo,right,1606951280.2716994,144,67,58
740,2020-12-02,deck-the-halls_solo,right,1606951280.3526995,128,66,64
741,2020-12-02,deck-the-halls_solo,right,1606951280.5646994,144,64,50
742,2020-12-02,deck-the-halls_solo,right,1606951280.5806994,128,67,64
743,2020-12-02,deck-the-halls_solo,right,1606951280.8436995,144,66,53
744,2020-12-02,deck-the-halls_solo,right,1606951280.8816996,128,64,64
745,2020-12-02,deck-the-halls_solo,right,1606951281.5516996,144,64,54
